Nome;Número de Mensagens;Stickers;Imagens;Áudios
Moranço;3749;30;163;20
Palavra;Frequência
medo;1
fizesse;1
iriam?;1
intencao;1
rola;1
marco;1
veloz;1
furioso;1
v&f;1
pariu;1
kickou;1
geral;1
cala;1
particular;1
infraestrutura;1
projetos,;1
greve,;1
calendario;1
certinho,;1
depende;1
facens;1
sorocaba,;1
computação;1
fizeram;1
nasa;1
eng;1
comp;1
entrado;1
ufs;1
provavelmente;1
projetos;1
cientificos!!;1
estudioso;1
particular,;1
80km/h;1
temporariamente;1
voltei;1
taokei;1
irmaos;1
bert;1
bufa;1
digita;1
"lucas;1
digitando";1
respondesse;1
msg;1
mlk;1
vih;1
tube;1
mata;1
irmaoo;1
é:;1
acordo?;1
bateria;1
precisasse?*;1
baterua;1
malhando;1
bater;1
filma;1
bin”;1
sobra;1
come??;1
sorvete;1
azeite;1
namorar;1
comigo...;1
kickado;1
vc,;1
when;1
ends;1
concordar;1
seriam;1
pastor”;1
morram;1
imperador;1
prometo;1
comprometido;1
soberania;1
membros;1
*sexta;1
tunados*;1
chegando!;1
👍👍👍;1
ilegalidade;1
comportar;1
entraram;1
*quintas;1
postamos;1
gostosas;1
obedecer;1
/quit;1
“🚫zona;1
anti-pablo🚫”;1
99747‑1294;1
sextas;1
cosi”;1
professor;1
gosta:;1
tornei;1
temia;1
rambo,;1
gun;1
exterminador;1
futuro,;1
80;1
over;1
again;1
estimando;1
binlau?;1
estimativa;1
evento,;1
600;1
interesse;1
cheiao;1
simpol;1
salao;1
caber;1
chapado;1
lembranças;1
errado?;1
felizes;1
chat;1
virtual;1
outra,;1
mesmas;1
achi;1
drauzii;1
caíram;1
regra;1
coloco;1
continuar;1
chamando;1
old;1
lindinho;1
louca;1
feiticeira;1
xips;1
burro;1
errou;1
3h47;1
lembro,;1
poucos;1
grande,;1
8h;1
21h;1
porra?;1
6:15;1
notoba*;1
plano;1
maligno;1
finalmente;1
funcionou;1
muahahaha;1
morresse;1
virasee;1
açao;1
*missao;1
impossivel*;1
mesmo?;1
ricardo;1
mendes,;1
001-2019;1
podia;1
bot;1
frases;1
perceber;1
“bom;1
pessoais;1
insuportaveis;1
facul*;1
pelada;1
kkkkkkkkkkkkkk;1
você;1
ancap;1
tematico;1
sugestoes;1
armas;1
gif;1
traps;1
niko;1
niiii;1
okkkkkkkkkkk;1
aquilo;1
novela;1
mexicana;1
lido;1
vinha;1
mandando;1
privado;1
tartaruga.mp4;1
*leozinho;1
rep*;1
maximo;1
tiquinho;1
miou;1
menino;1
tiltou;1
flor?;1
fazwr;1
chatissimo;1
porrq;1
travaram;1
2003;1
gamer;1
rgb;1
xiaomi;1
estatica;1
bebado;1
solo;1
voce;1
almoçando;1
maximp;1
beijamo;1
diversidade;1
nutshell;1
acredita;1
seguida;1
adicionei;1
apalvra;1
"zuera";1
cabo;1
otarioz;1
salva;1
eh;1
tirou;1
readmitido;1
gauntlet;1
promocao;1
steqm;1
#1:;1
furiosos;1
hobbs;1
shawn;1
acaso;1
filme,;1
dentrao;1
nubank;1
consultoria;1
libera;1
only;1
admins;1
adianta;1
assunto;1
resolver;1
mantem;1
participants;1
coragem;1
tinhamos;1
tmepo;1
quitaram,;1
entenderem;1
namoral;1
miley,;1
tiltados;1
config;1
opiniao:;1
arsenal;1
@5511948317237;1
liverpool;1
deitando;1
“backup;1
aaa;1
saibam;1
cod?;1
demais.;1
gostamos;1
participasr;1
horriveis;1
conversava;1
lixo,;1
credo;1
monumental;1
evitar;1
chacota;1
céu;1
estressando;1
pérola;1
cena;1
idiota;1
machistas;1
alunobccs;1
bccs?;1
maratona???;1
confirmed;1
extrapolar;1
fronteiras;1
masculinidade;1
tirar;1
banquinho;1
timer;1
pose;1
arte;1
❤;1
aceitacao;1
like;1
nu/semi;1
nu;1
tatu;1
termina;1
fosfato;1
felular;1
some;1
caçando;1
conhecia;1
haha;1
entrosa;1
entrosando;1
fudeeeee;1
errem;1
selinho;1
